,altitude,availableBikes,availableDocks,city,id,landMark,lastCommunicationTime,latitude,location,longitude,postalCode,stAddress1,stAddress2,stationName,statusKey,statusValue,testStation,totalDocks
613,,0,25,,3384,,2016-11-22 02:43:56 PM,40.6787242,,-73.99599099,,Smith St & 3 St,,Smith St & 3 St,1,In Service,False,25
614,,3,24,,3386,,2016-11-22 02:42:36 PM,40.6809591,,-73.99905709,,1 Pl & Clinton St,,1 Pl & Clinton St,1,In Service,False,27
615,,18,7,,3387,,2016-11-22 02:43:48 PM,40.7934337,,-73.94945003,,E 106 St & Madison Ave,,E 106 St & Madison Ave,1,In Service,False,25
616,,3,22,,3388,,2016-11-22 02:41:26 PM,40.6828003,,-73.99990419,,President St & Henry St,,President St & Henry St,1,In Service,False,25
617,,12,15,,3389,,2016-11-22 02:44:36 PM,40.6830456,,-74.00348559,,Carroll St & Columbia St,,Carroll St & Columbia St,1,In Service,False,28
618,,16,8,,3390,,2016-11-22 02:43:03 PM,40.79329668,,-73.9432083,,E 109 St & 3 Ave,,E 109 St & 3 Ave,1,In Service,False,24
619,,18,7,,3391,,2016-11-22 02:42:18 PM,40.7892529,,-73.93956237,,E 106 St & 1 Ave,,E 106 St & 1 Ave,1,In Service,False,25
620,,15,4,,3392,,2016-11-22 02:42:39 PM,40.6812117,,-74.00860912,,Commerce St & Van Brunt St,,Commerce St & Van Brunt St,1,In Service,False,19
621,,13,6,,3393,,2016-11-22 02:43:44 PM,40.6794327,,-74.00785041,,Richards St & Delavan St,,Richards St & Delavan St,1,In Service,False,19
622,,16,5,,3394,,2016-11-22 02:41:56 PM,40.6769993,,-74.00647134,,Columbia St & W 9 St,,Columbia St & W 9 St,1,In Service,False,21
623,,12,6,,3395,,2016-11-22 02:44:46 PM,40.6763744,,-74.00324957,,Henry St & W 9 St,,Henry St & W 9 St,1,In Service,False,19
624,,2,23,,3396,,2016-11-22 02:44:16 PM,40.6783563,,-74.00014502,,Clinton St & 4 Place,,Clinton St & 4 Place,1,In Service,False,25
625,,15,9,,3397,,2016-11-22 02:44:29 PM,40.6763947,,-73.99869893,,Court St & Nelson St,,Court St & Nelson St,1,In Service,False,25
626,,14,9,,3398,,2016-11-22 02:41:44 PM,40.6746957,,-73.99785768,,Smith St & 9 St,,Smith St & 9 St,1,In Service,False,23
627,,14,6,,3399,,2016-11-22 02:41:47 PM,40.6726029815,,-73.9898300171,,7 St & 3 Ave,,7 St & 3 Ave,1,In Service,False,21
628,,13,10,,3400,,2016-11-22 02:43:35 PM,40.7961535,,-73.94782145,,E 110 St & Madison Ave,,E 110 St & Madison Ave,1,In Service,False,24
629,,3,16,,3401,,2016-11-22 02:44:57 PM,40.6724811,,-73.99331394,,2 Ave & 9 St,,2 Ave & 9 St,1,In Service,False,19
630,,8,15,,3402,,2016-11-22 02:43:15 PM,40.6902375,,-73.99203074,,Court St & State St,,Court St & State St,1,In Service,False,23
631,,2,29,,3403,,2016-11-22 02:42:19 PM,40.6705135,,-73.98876585,,4 Ave & 9 St,,4 Ave & 9 St,1,In Service,False,31
632,,0,26,,3404,,2016-11-22 02:42:48 PM,40.6704922,,-73.98541675,,7 St & 5 Ave,,7 St & 5 Ave,1,In Service,False,27
633,,0,23,,3405,,2016-11-16 09:54:33 AM,40.6704836,,-73.98208968,,5 St & 6 Ave,,5 St & 6 Ave,3,Not In Service,False,23
634,,13,2,,3407,,2016-11-22 02:44:44 PM,40.6790979972,,-73.9876547456,,Union St & Nevins St,,Union St & Nevins St,1,In Service,False,15
635,,4,23,,3408,,2016-11-22 02:41:30 PM,40.6881529,,-73.99520919,,Congress St & Clinton St,,Congress St & Clinton St,1,In Service,False,27
636,,26,8,,3409,,2016-11-22 02:41:29 PM,40.6867443,,-73.99063168,,Bergen St & Smith St,,Bergen St & Smith St,1,In Service,False,35
637,,16,15,,3410,,2016-11-22 02:44:45 PM,40.6864442,,-73.98759104,,Dean St & Hoyt St,,Dean St & Hoyt St,1,In Service,False,31
638,,1,26,,3411,,2016-11-22 02:42:14 PM,40.6849668,,-73.98620772,,Bond St & Bergen St,,Bond St & Bergen St,1,In Service,False,27
639,,4,11,,3412,,2016-11-22 02:41:40 PM,40.6853761,,-73.98302136,,Pacific St & Nevins St,,Pacific St & Nevins St,1,In Service,False,15
640,,7,14,,3413,,2016-11-22 02:42:45 PM,40.6827549,,-73.98258555,,Wyckoff St & 3 Ave,,Wyckoff St & 3 Ave,1,In Service,False,22
641,,4,29,,3414,,2016-11-22 02:41:21 PM,40.6809447235,,-73.9756733179,,Bergen St & Flatbush Ave,,Bergen St & Flatbush Ave,1,In Service,False,33
642,,8,17,,3415,,2016-11-22 02:41:23 PM,40.6793307,,-73.97519523,,Prospect Pl & 6 Ave,,Prospect Pl & 6 Ave,1,In Service,False,25
643,,13,4,,3416,,2016-11-22 02:41:54 PM,40.6776147,,-73.97324283,,7 Ave & Park Pl,,7 Ave & Park Pl,1,In Service,False,17
644,,27,0,,3417,,2016-11-22 02:42:26 PM,40.6795766,,-73.97854971,,Baltic St & 5 Ave,,Baltic St & 5 Ave,1,In Service,False,27
645,,27,6,,3418,,2016-11-22 02:44:25 PM,40.6750207,,-73.97111473,,Plaza St West & Flatbush Ave,,Plaza St West & Flatbush Ave,1,In Service,False,33
646,,19,8,,3419,,2016-11-22 02:44:28 PM,40.6792788,,-73.98154004,,Douglass St & 4 Ave,,Douglass St & 4 Ave,1,In Service,False,27
647,,19,2,,3420,,2016-11-22 02:44:35 PM,40.6802133,,-73.98432695,,Douglass St & 3 Ave,,Douglass St & 3 Ave,1,In Service,False,21
648,,8,15,,3421,,2016-11-22 02:42:43 PM,40.6843549,,-73.98901629,,Hoyt St & Warren St,,Hoyt St & Warren St,1,In Service,False,23
649,,16,5,,3422,,2016-11-22 02:44:22 PM,40.6859296,,-74.00242364,,Columbia St & Degraw St,,Columbia St & Degraw St,1,In Service,False,21
650,,1,28,,3423,,2016-11-22 02:43:39 PM,40.6610633719,,-73.9794525504,,West Drive & Prospect Park West,,West Drive & Prospect Park West,1,In Service,False,29
651,,17,10,,3424,,2016-11-22 02:42:47 PM,40.791976,,-73.945993,,E 106 St & Lexington Ave,,E 106 St & Lexington Ave,1,In Service,False,27
652,,28,5,,3425,,2016-11-22 02:44:53 PM,40.7892105,,-73.94370784,,2 Ave  & E 104 St,,2 Ave  & E 104 St,1,In Service,False,33
653,,29,8,,3427,,2016-11-22 02:45:03 PM,40.7243052725,,-73.9960098267,,Lafayette St & Jersey St,,Lafayette St & Jersey St,1,In Service,False,40
654,,24,1,,3428,,2016-11-22 02:44:35 PM,40.740983,,-74.001702,,8 Ave & W 16 St,,8 Ave & W 16 St,1,In Service,False,25
655,,10,29,,3429,,2016-11-22 02:44:30 PM,40.6850680731,,-73.977907598,,Hanson Pl & Ashland Pl,,Hanson Pl & Ashland Pl,1,In Service,False,39
656,,4,15,,3430,,2016-11-22 02:44:29 PM,40.7190789118,,-73.9422369003,,Richardson St & N Henry St,,Richardson St & N Henry St,1,In Service,False,19
657,,1,25,,3431,,2016-11-22 02:41:06 PM,40.746524,,-73.977885,,E 35 St & 3 Ave,,E 35 St & 3 Ave,1,In Service,False,26
658,,0,35,,3434,,2016-11-22 02:43:46 PM,40.7902541733,,-73.9771834016,,W 88 St & West End Ave,,W 88 St & West End Ave,1,In Service,False,35
659,,28,17,,3435,,2016-11-22 02:44:42 PM,40.718822,,-73.99596,,Grand St & Elizabeth St,,Grand St & Elizabeth St,1,In Service,False,45
660,,26,5,,3436,,2016-11-22 02:44:49 PM,40.721319,,-74.010065,,Greenwich St & Hubert St,,Greenwich St & Hubert St,1,In Service,False,31
661,,0,0,,3437,,1969-12-31 07:00:00 PM,40.7931348099,,-73.9770036936,,Riverside Dr & W 91 St,,Riverside Dr & W 91 St,3,Not In Service,False,0
662,,2,28,,3438,,2016-11-22 02:43:05 PM,40.7722485377,,-73.9584213495,,E 76 St & 3 Ave,,E 76 St & 3 Ave,1,In Service,False,31
