,month,day_of_month,day_of_week,neighborhood,hour,normalized_imbalance,hour_group
26882,9,24,5,Upper East Side,12,0.0359231411863,10-16
26883,9,24,5,Upper East Side,13,0.030910609858,10-16
26884,9,24,5,Upper East Side,14,0.00751879699248,10-16
26885,9,24,5,Upper East Side,15,0.0192147034252,10-16
26886,9,24,5,Upper East Side,16,-0.0217209690894,10-16
26887,9,24,5,Upper East Side,17,0.0100250626566,17
26888,9,24,5,Upper East Side,18,0.0,18
26889,9,24,5,Upper East Side,19,0.00334168755221,19
26890,9,24,5,Upper East Side,20,-0.00250626566416,20
26891,9,24,5,Upper East Side,21,-0.0133667502089,21
26892,9,24,5,Upper East Side,22,-0.00334168755221,night
26893,9,24,5,Upper East Side,23,-0.00417710944027,night
26894,9,24,5,Upper West Side,0,-0.0210341805434,night
26895,9,24,5,Upper West Side,1,-0.00262927256792,night
26896,9,24,5,Upper West Side,2,-0.000876424189308,night
26897,9,24,5,Upper West Side,3,-0.000876424189308,night
26898,9,24,5,Upper West Side,5,0.00350569675723,night
26899,9,24,5,Upper West Side,6,0.00350569675723,7
26900,9,24,5,Upper West Side,7,0.0201577563541,7
26901,9,24,5,Upper West Side,8,0.0385626643295,8
26902,9,24,5,Upper West Side,9,0.0385626643295,9
26903,9,24,5,Upper West Side,10,0.0771253286591,10-16
26904,9,24,5,Upper West Side,11,0.0639789658195,10-16
26905,9,24,5,Upper West Side,12,0.0420683610868,10-16
26906,9,24,5,Upper West Side,13,0.0140227870289,10-16
26907,9,24,5,Upper West Side,14,0.00964066608238,10-16
26908,9,24,5,Upper West Side,15,0.00964066608238,10-16
26909,9,24,5,Upper West Side,16,-0.0517090271691,10-16
26910,9,24,5,Upper West Side,17,-0.00350569675723,17
26911,9,24,5,Upper West Side,18,-0.0359333917616,18
26912,9,24,5,Upper West Side,19,-0.0315512708151,19
26913,9,24,5,Upper West Side,20,-0.00350569675723,20
26914,9,24,5,Upper West Side,21,0.0148992112182,21
26915,9,24,5,Upper West Side,22,0.0271691498685,night
26916,9,24,5,Upper West Side,23,0.00350569675723,night
26917,9,24,5,Upper West Side,4,-0.00525854513585,night
26918,9,24,5,Greenpoint,0,-0.0114107883817,night
26919,9,24,5,Greenpoint,1,0.0,night
26920,9,24,5,Greenpoint,2,0.00207468879668,night
26921,9,24,5,Greenpoint,3,-0.00311203319502,night
26922,9,24,5,Greenpoint,4,-0.00726141078838,night
26923,9,24,5,Greenpoint,5,0.00207468879668,night
26924,9,24,5,Greenpoint,6,0.00103734439834,7
26925,9,24,5,Greenpoint,7,0.0124481327801,7
26926,9,24,5,Greenpoint,8,0.00829875518672,8
26927,9,24,5,Greenpoint,9,0.0114107883817,9
26928,9,24,5,Greenpoint,10,0.0155601659751,10-16
26929,9,24,5,Greenpoint,11,0.0352697095436,10-16
26930,9,24,5,Greenpoint,12,0.0114107883817,10-16
26931,9,24,5,Greenpoint,13,0.0197095435685,10-16
26932,9,24,5,Greenpoint,14,0.00103734439834,10-16
26933,9,24,5,Greenpoint,15,-0.0269709543568,10-16
26934,9,24,5,Greenpoint,16,0.00414937759336,10-16
26935,9,24,5,Greenpoint,17,-0.00622406639004,17
26936,9,24,5,Greenpoint,18,-0.0134854771784,18
26937,9,24,5,Greenpoint,19,-0.0165975103734,19
26938,9,24,5,Greenpoint,20,-0.0165975103734,20
26939,9,24,5,Greenpoint,21,-0.00414937759336,21
26940,9,24,5,Greenpoint,22,0.0051867219917,night
26941,9,24,5,Greenpoint,23,-0.0134854771784,night
26942,9,24,5,Northwest Queens,0,0.00787401574803,night
26943,9,24,5,Northwest Queens,2,0.0,night
26944,9,24,5,Northwest Queens,3,0.0,night
26945,9,24,5,Northwest Queens,4,0.0,night
26946,9,24,5,Northwest Queens,6,0.00262467191601,7
26947,9,24,5,Northwest Queens,7,0.00524934383202,7
26948,9,24,5,Northwest Queens,8,-0.00262467191601,8
26949,9,24,5,Northwest Queens,9,0.00262467191601,9
26950,9,24,5,Northwest Queens,10,0.0209973753281,10-16
26951,9,24,5,Northwest Queens,11,-0.0157480314961,10-16
26952,9,24,5,Northwest Queens,12,0.0236220472441,10-16
26953,9,24,5,Northwest Queens,13,-0.0157480314961,10-16
26954,9,24,5,Northwest Queens,14,0.00262467191601,10-16
26955,9,24,5,Northwest Queens,15,-0.00262467191601,10-16
26956,9,24,5,Northwest Queens,16,0.0341207349081,10-16
26957,9,24,5,Northwest Queens,17,-0.0288713910761,17
26958,9,24,5,Northwest Queens,18,0.0131233595801,18
26959,9,24,5,Northwest Queens,19,-0.00524934383202,19
26960,9,24,5,Northwest Queens,20,0.00524934383202,20
26961,9,24,5,Northwest Queens,21,-0.0314960629921,21
26962,9,24,5,Northwest Queens,22,0.0131233595801,night
26963,9,24,5,Northwest Queens,23,0.0,night
26964,9,24,5,Northwest Queens,1,-0.00262467191601,night
26965,9,24,5,Lower Manhattan,0,-0.0240615976901,night
26966,9,24,5,Lower Manhattan,2,-0.00288739172281,night
26967,9,24,5,Lower Manhattan,3,-0.00481231953802,night
26968,9,24,5,Lower Manhattan,4,-0.00577478344562,night
26969,9,24,5,Lower Manhattan,5,-0.00192492781521,night
26970,9,24,5,Lower Manhattan,6,-0.00481231953802,7
26971,9,24,5,Lower Manhattan,7,0.00481231953802,7
26972,9,24,5,Lower Manhattan,8,0.0221366698749,8
26973,9,24,5,Lower Manhattan,9,0.00962463907603,9
26974,9,24,5,Lower Manhattan,10,0.000962463907603,10-16
26975,9,24,5,Lower Manhattan,11,-0.00769971126083,10-16
26976,9,24,5,Lower Manhattan,12,-0.0202117420597,10-16
26977,9,24,5,Lower Manhattan,13,-0.0211742059673,10-16
26978,9,24,5,Lower Manhattan,14,-0.0307988450433,10-16
26979,9,24,5,Lower Manhattan,15,-0.102021174206,10-16
26980,9,24,5,Lower Manhattan,16,-0.00962463907603,10-16
26981,9,24,5,Lower Manhattan,17,-0.0336862367661,17
26982,9,24,5,Lower Manhattan,18,0.0317613089509,18
26983,9,24,5,Lower Manhattan,19,0.0221366698749,19
26984,9,24,5,Lower Manhattan,20,0.00962463907603,20
26985,9,24,5,Lower Manhattan,21,-0.00769971126083,21
26986,9,24,5,Lower Manhattan,22,-0.0163618864293,night
26987,9,24,5,Lower Manhattan,23,-0.0153994225217,night
26988,9,24,5,Lower Manhattan,1,-0.00192492781521,night
26989,9,24,5,Bushwick and Williamsburg,0,-0.0188679245283,night
26990,9,24,5,Bushwick and Williamsburg,1,-0.00794438927507,night
26991,9,24,5,Bushwick and Williamsburg,2,0.00198609731877,night
26992,9,24,5,Bushwick and Williamsburg,3,0.00794438927507,night
26993,9,24,5,Bushwick and Williamsburg,4,0.0,night
26994,9,24,5,Bushwick and Williamsburg,5,-0.00198609731877,night
26995,9,24,5,Bushwick and Williamsburg,6,0.00297914597815,7
26996,9,24,5,Bushwick and Williamsburg,7,0.000993048659384,7
26997,9,24,5,Bushwick and Williamsburg,8,0.012909632572,8
26998,9,24,5,Bushwick and Williamsburg,9,0.00893743793446,9
26999,9,24,5,Bushwick and Williamsburg,10,0.0139026812314,10-16
27000,9,24,5,Bushwick and Williamsburg,11,-0.00595829195631,10-16
27001,9,24,5,Bushwick and Williamsburg,12,0.0228401191658,10-16
27002,9,24,5,Bushwick and Williamsburg,13,-0.025819265144,10-16
27003,9,24,5,Bushwick and Williamsburg,14,-0.0119165839126,10-16
27004,9,24,5,Bushwick and Williamsburg,15,0.0287984111221,10-16
27005,9,24,5,Bushwick and Williamsburg,16,0.0208540218471,10-16
27006,9,24,5,Bushwick and Williamsburg,17,0.0,17
27007,9,24,5,Bushwick and Williamsburg,18,0.00695134061569,18
27008,9,24,5,Bushwick and Williamsburg,19,0.0228401191658,19
27009,9,24,5,Bushwick and Williamsburg,20,-0.0218470705065,20
27010,9,24,5,Bushwick and Williamsburg,21,-0.0268123138034,21
27011,9,24,5,Bushwick and Williamsburg,22,-0.00794438927507,night
27012,9,24,5,Bushwick and Williamsburg,23,-0.00297914597815,night
27013,9,24,5,East Harlem,0,0.0,night
27014,9,24,5,East Harlem,5,0.0,night
27015,9,24,5,East Harlem,6,-0.0133689839572,7
27016,9,24,5,East Harlem,7,0.0,7
27017,9,24,5,East Harlem,8,0.00267379679144,8
27018,9,24,5,East Harlem,9,0.00534759358289,9
27019,9,24,5,East Harlem,10,0.0187165775401,10-16
27020,9,24,5,East Harlem,11,0.0160427807487,10-16
27021,9,24,5,East Harlem,12,0.0374331550802,10-16
27022,9,24,5,East Harlem,13,0.0106951871658,10-16
27023,9,24,5,East Harlem,14,0.0160427807487,10-16
27024,9,24,5,East Harlem,15,0.0160427807487,10-16
27025,9,24,5,East Harlem,16,0.0187165775401,10-16
27026,9,24,5,East Harlem,17,0.00802139037433,17
27027,9,24,5,East Harlem,18,0.00267379679144,18
27028,9,24,5,East Harlem,19,-0.00802139037433,19
27029,9,24,5,East Harlem,20,0.0133689839572,20
27030,9,24,5,East Harlem,21,-0.0294117647059,21
27031,9,24,5,East Harlem,22,-0.0267379679144,night
27032,9,24,5,East Harlem,23,-0.00802139037433,night
27033,9,24,5,East Harlem,1,-0.00267379679144,night
27034,9,24,5,East Harlem,3,-0.00534759358289,night
27035,9,24,5,East Harlem,4,-0.00267379679144,night
27036,9,24,5,Central Brooklyn,0,0.0,night
27037,9,24,5,Central Brooklyn,2,-0.00131752305665,night
27038,9,24,5,Central Brooklyn,3,-0.00263504611331,night
27039,9,24,5,Central Brooklyn,4,-0.00263504611331,night
27040,9,24,5,Central Brooklyn,5,0.00131752305665,night
27041,9,24,5,Central Brooklyn,6,0.00131752305665,7
27042,9,24,5,Central Brooklyn,7,0.0,7
27043,9,24,5,Central Brooklyn,8,0.00922266139657,8
27044,9,24,5,Central Brooklyn,9,0.00658761528327,9
27045,9,24,5,Central Brooklyn,10,0.0210803689065,10-16
27046,9,24,5,Central Brooklyn,11,0.0158102766798,10-16
27047,9,24,5,Central Brooklyn,12,0.00922266139657,10-16
27048,9,24,5,Central Brooklyn,13,0.0329380764163,10-16
27049,9,24,5,Central Brooklyn,14,0.0223978919631,10-16
27050,9,24,5,Central Brooklyn,15,0.0144927536232,10-16
27051,9,24,5,Central Brooklyn,16,0.00395256916996,10-16
27052,9,24,5,Central Brooklyn,17,-0.0131752305665,17
27053,9,24,5,Central Brooklyn,18,-0.0289855072464,18
27054,9,24,5,Central Brooklyn,19,-0.0368906455863,19
27055,9,24,5,Central Brooklyn,20,-0.0105401844532,20
27056,9,24,5,Central Brooklyn,21,-0.00395256916996,21
27057,9,24,5,Central Brooklyn,22,-0.0197628458498,night
27058,9,24,5,Central Brooklyn,23,-0.00263504611331,night
27059,9,24,5,Central Brooklyn,1,-0.00790513833992,night
27060,9,24,5,Hudson,15,-0.00251889168766,10-16
27061,9,25,6,Greenwich Village and Soho,0,0.0599315068493,night
27062,9,25,6,Greenwich Village and Soho,1,0.0205479452055,night
27063,9,25,6,Greenwich Village and Soho,2,0.00941780821918,night
27064,9,25,6,Greenwich Village and Soho,3,0.00256849315068,night
27065,9,25,6,Greenwich Village and Soho,4,0.0,night
27066,9,25,6,Greenwich Village and Soho,5,-0.000856164383562,night
27067,9,25,6,Greenwich Village and Soho,6,-0.00513698630137,7
27068,9,25,6,Greenwich Village and Soho,7,0.00941780821918,7
27069,9,25,6,Greenwich Village and Soho,8,0.0,8
27070,9,25,6,Greenwich Village and Soho,9,-0.048801369863,9
27071,9,25,6,Greenwich Village and Soho,10,-0.0419520547945,10-16
27072,9,25,6,Greenwich Village and Soho,11,-0.0248287671233,10-16
27073,9,25,6,Greenwich Village and Soho,12,-0.0736301369863,10-16
27074,9,25,6,Greenwich Village and Soho,13,-0.0847602739726,10-16
27075,9,25,6,Greenwich Village and Soho,14,0.000856164383562,10-16
27076,9,25,6,Greenwich Village and Soho,15,0.0282534246575,10-16
27077,9,25,6,Greenwich Village and Soho,16,0.0385273972603,10-16
27078,9,25,6,Greenwich Village and Soho,17,-0.00513698630137,17
27079,9,25,6,Greenwich Village and Soho,18,-0.0171232876712,18
27080,9,25,6,Greenwich Village and Soho,19,-0.0522260273973,19
27081,9,25,6,Greenwich Village and Soho,20,0.00171232876712,20
27082,9,25,6,Greenwich Village and Soho,21,0.0282534246575,21
27083,9,25,6,Greenwich Village and Soho,22,0.00856164383562,night
27084,9,25,6,Greenwich Village and Soho,23,0.0162671232877,night
27085,9,25,6,Gramercy Park and Murray Hill,0,0.00612244897959,night
27086,9,25,6,Gramercy Park and Murray Hill,1,-0.00816326530612,night
27087,9,25,6,Gramercy Park and Murray Hill,2,-0.0183673469388,night
27088,9,25,6,Gramercy Park and Murray Hill,3,-0.0047619047619,night
27089,9,25,6,Gramercy Park and Murray Hill,4,-0.000680272108844,night
27090,9,25,6,Gramercy Park and Murray Hill,5,0.0,night
27091,9,25,6,Gramercy Park and Murray Hill,6,-0.0047619047619,7
27092,9,25,6,Gramercy Park and Murray Hill,7,-0.00204081632653,7
27093,9,25,6,Gramercy Park and Murray Hill,8,-0.0047619047619,8
27094,9,25,6,Gramercy Park and Murray Hill,9,0.0238095238095,9
27095,9,25,6,Gramercy Park and Murray Hill,10,0.0115646258503,10-16
27096,9,25,6,Gramercy Park and Murray Hill,11,0.00544217687075,10-16
27097,9,25,6,Gramercy Park and Murray Hill,12,0.0176870748299,10-16
27098,9,25,6,Gramercy Park and Murray Hill,13,0.0462585034014,10-16
27099,9,25,6,Gramercy Park and Murray Hill,14,-0.0115646258503,10-16
27100,9,25,6,Gramercy Park and Murray Hill,15,0.0122448979592,10-16
27101,9,25,6,Gramercy Park and Murray Hill,16,-0.00952380952381,10-16
27102,9,25,6,Gramercy Park and Murray Hill,17,0.00408163265306,17
27103,9,25,6,Gramercy Park and Murray Hill,18,-0.0360544217687,18
27104,9,25,6,Gramercy Park and Murray Hill,19,-0.00952380952381,19
27105,9,25,6,Gramercy Park and Murray Hill,20,-0.00272108843537,20
27106,9,25,6,Gramercy Park and Murray Hill,21,-0.0190476190476,21
27107,9,25,6,Gramercy Park and Murray Hill,22,-0.00952380952381,night
27108,9,25,6,Gramercy Park and Murray Hill,23,-0.0183673469388,night
27109,9,25,6,Northwest Brooklyn,0,0.000812787862368,night
27110,9,25,6,Northwest Brooklyn,1,-0.00460579788675,night
27111,9,25,6,Northwest Brooklyn,2,-0.00162557572474,night
27112,9,25,6,Northwest Brooklyn,3,-0.00270929287456,night
27113,9,25,6,Northwest Brooklyn,4,-0.000541858574912,night
27114,9,25,6,Northwest Brooklyn,5,-0.000270929287456,night
27115,9,25,6,Northwest Brooklyn,6,0.000812787862368,7
27116,9,25,6,Northwest Brooklyn,7,0.00216743429965,7
27117,9,25,6,Northwest Brooklyn,8,0.00108371714982,8
27118,9,25,6,Northwest Brooklyn,9,0.00514765646166,9
27119,9,25,6,Northwest Brooklyn,10,0.00596044432403,10-16
27120,9,25,6,Northwest Brooklyn,11,0.0116499593606,10-16
27121,9,25,6,Northwest Brooklyn,12,-0.00162557572474,10-16
27122,9,25,6,Northwest Brooklyn,13,-0.00785694933622,10-16
27123,9,25,6,Northwest Brooklyn,14,-0.012462747223,10-16
27124,9,25,6,Northwest Brooklyn,15,0.00731509076131,10-16
27125,9,25,6,Northwest Brooklyn,16,-0.0135464643728,10-16
27126,9,25,6,Northwest Brooklyn,17,-0.00623137361149,17
27127,9,25,6,Northwest Brooklyn,18,0.00189650501219,18
27128,9,25,6,Northwest Brooklyn,19,0.0043348685993,19
27129,9,25,6,Northwest Brooklyn,20,-0.00948252506096,20
27130,9,25,6,Northwest Brooklyn,21,-0.00162557572474,21
27131,9,25,6,Northwest Brooklyn,22,-0.00568951503658,night
27132,9,25,6,Northwest Brooklyn,23,-0.00379301002438,night
27133,9,25,6,Lower East Side,0,0.00387034349299,night
27134,9,25,6,Lower East Side,1,-0.00919206579584,night
27135,9,25,6,Lower East Side,2,0.0120948234156,night
27136,9,25,6,Lower East Side,3,0.0149975810353,night
27137,9,25,6,Lower East Side,4,-0.00338655055636,night
27138,9,25,6,Lower East Side,5,0.000967585873246,night
27139,9,25,6,Lower East Side,6,0.00725689404935,7
27140,9,25,6,Lower East Side,7,0.0120948234156,7
27141,9,25,6,Lower East Side,8,0.0382196419932,8
27142,9,25,6,Lower East Side,9,0.0561199806483,9
27143,9,25,6,Lower East Side,10,0.0193517174649,10-16
27144,9,25,6,Lower East Side,11,0.0425737784228,10-16
27145,9,25,6,Lower East Side,12,0.0232220609579,10-16
27146,9,25,6,Lower East Side,13,-0.011611030479,10-16
27147,9,25,6,Lower East Side,14,-0.00725689404935,10-16
27148,9,25,6,Lower East Side,15,-0.0203193033382,10-16
27149,9,25,6,Lower East Side,16,-0.0140299951621,10-16
27150,9,25,6,Lower East Side,17,-0.0164489598452,17
27151,9,25,6,Lower East Side,18,-0.0338655055636,18
27152,9,25,6,Lower East Side,19,-0.0406386066763,19
27153,9,25,6,Lower East Side,20,-0.0430575713595,20
27154,9,25,6,Lower East Side,21,-0.0212868892114,21
27155,9,25,6,Lower East Side,22,0.00435413642961,night
27156,9,25,6,Lower East Side,23,-0.0174165457184,night
27157,9,25,6,Upper East Side,0,0.00918964076859,night
27158,9,25,6,Upper East Side,1,-0.0108604845447,night
27159,9,25,6,Upper East Side,2,-0.00334168755221,night
27160,9,25,6,Upper East Side,3,-0.00668337510443,night
27161,9,25,6,Upper East Side,4,0.00250626566416,night
27162,9,25,6,Upper East Side,5,0.00250626566416,night
27163,9,25,6,Upper East Side,6,0.00835421888053,7
27164,9,25,6,Upper East Side,7,0.000835421888053,7
27165,9,25,6,Upper East Side,8,0.00835421888053,8
27166,9,25,6,Upper East Side,9,0.0183792815372,9
27167,9,25,6,Upper East Side,10,0.015037593985,10-16
27168,9,25,6,Upper East Side,11,0.0359231411863,10-16
27169,9,25,6,Upper East Side,12,0.0233918128655,10-16
27170,9,25,6,Upper East Side,13,-0.00501253132832,10-16
27171,9,25,6,Upper East Side,14,0.0116959064327,10-16
27172,9,25,6,Upper East Side,15,-0.00167084377611,10-16
27173,9,25,6,Upper East Side,16,0.030910609858,10-16
27174,9,25,6,Upper East Side,17,-0.00250626566416,17
27175,9,25,6,Upper East Side,18,-0.0375939849624,18
27176,9,25,6,Upper East Side,19,-0.0417710944027,19
27177,9,25,6,Upper East Side,20,-0.0108604845447,20
27178,9,25,6,Upper East Side,21,-0.0125313283208,21
27179,9,25,6,Upper East Side,22,-0.00668337510443,night
27180,9,25,6,Upper East Side,23,-0.00751879699248,night
27181,9,25,6,Chelsea and Clinton,0,-0.0131416837782,night
27182,9,25,6,Chelsea and Clinton,1,0.00451745379877,night
27183,9,25,6,Chelsea and Clinton,2,0.00287474332649,night
27184,9,25,6,Chelsea and Clinton,3,-0.00123203285421,night
27185,9,25,6,Chelsea and Clinton,4,-0.00369609856263,night
27186,9,25,6,Chelsea and Clinton,5,0.0,night
27187,9,25,6,Chelsea and Clinton,6,-0.00328542094456,7
27188,9,25,6,Chelsea and Clinton,7,0.00123203285421,7
27189,9,25,6,Chelsea and Clinton,8,0.00369609856263,8
27190,9,25,6,Chelsea and Clinton,9,0.00041067761807,9
27191,9,25,6,Chelsea and Clinton,10,0.0583162217659,10-16
27192,9,25,6,Chelsea and Clinton,11,0.0320328542094,10-16
27193,9,25,6,Chelsea and Clinton,12,0.0414784394251,10-16
27194,9,25,6,Chelsea and Clinton,13,0.00451745379877,10-16
27195,9,25,6,Chelsea and Clinton,14,0.00903490759754,10-16
27196,9,25,6,Chelsea and Clinton,15,0.0188911704312,10-16
27197,9,25,6,Chelsea and Clinton,16,-0.0336755646817,10-16
27198,9,25,6,Chelsea and Clinton,17,-0.0464065708419,17
27199,9,25,6,Chelsea and Clinton,18,-0.0180698151951,18
27200,9,25,6,Chelsea and Clinton,19,0.0041067761807,19
27201,9,25,6,Chelsea and Clinton,20,-0.0332648870637,20
27202,9,25,6,Chelsea and Clinton,21,0.0139630390144,21
27203,9,25,6,Chelsea and Clinton,22,-0.00657084188912,night
27204,9,25,6,Chelsea and Clinton,23,-0.00164271047228,night
27205,9,25,6,Greenpoint,0,0.00622406639004,night
27206,9,25,6,Greenpoint,1,-0.00933609958506,night
27207,9,25,6,Greenpoint,2,0.00207468879668,night
27208,9,25,6,Greenpoint,3,-0.00103734439834,night
27209,9,25,6,Greenpoint,4,0.00622406639004,night
27210,9,25,6,Greenpoint,5,0.0,night
27211,9,25,6,Greenpoint,6,0.00726141078838,7
27212,9,25,6,Greenpoint,7,0.0051867219917,7
27213,9,25,6,Greenpoint,8,0.00414937759336,8
27214,9,25,6,Greenpoint,9,0.0197095435685,9
27215,9,25,6,Greenpoint,10,0.0165975103734,10-16
27216,9,25,6,Greenpoint,11,0.0363070539419,10-16
27217,9,25,6,Greenpoint,12,0.0269709543568,10-16
27218,9,25,6,Greenpoint,13,0.042531120332,10-16
27219,9,25,6,Greenpoint,14,0.0145228215768,10-16
27220,9,25,6,Greenpoint,15,0.00207468879668,10-16
27221,9,25,6,Greenpoint,16,-0.00414937759336,10-16
27222,9,25,6,Greenpoint,17,-0.0114107883817,17
27223,9,25,6,Greenpoint,18,-0.045643153527,18
27224,9,25,6,Greenpoint,19,-0.0207468879668,19
27225,9,25,6,Greenpoint,20,-0.0414937759336,20
27226,9,25,6,Greenpoint,21,-0.00933609958506,21
27227,9,25,6,Greenpoint,22,-0.0114107883817,night
27228,9,25,6,Greenpoint,23,-0.0051867219917,night
27229,9,25,6,Upper West Side,0,0.00438212094654,night
27230,9,25,6,Upper West Side,1,-0.00701139351446,night
27231,9,25,6,Upper West Side,2,-0.00701139351446,night
27232,9,25,6,Upper West Side,3,0.0,night
27233,9,25,6,Upper West Side,4,-0.000876424189308,night
27234,9,25,6,Upper West Side,5,-0.000876424189308,night
27235,9,25,6,Upper West Side,6,0.0192813321648,7
27236,9,25,6,Upper West Side,7,0.00964066608238,7
27237,9,25,6,Upper West Side,8,0.022787028922,8
27238,9,25,6,Upper West Side,9,0.034180543383,9
27239,9,25,6,Upper West Side,10,0.056967572305,10-16
27240,9,25,6,Upper West Side,11,0.0806310254163,10-16
27241,9,25,6,Upper West Side,12,0.00788781770377,10-16
27242,9,25,6,Upper West Side,13,0.0175284837862,10-16
27243,9,25,6,Upper West Side,14,0.0262927256792,10-16
27244,9,25,6,Upper West Side,15,0.0122699386503,10-16
27245,9,25,6,Upper West Side,16,0.00876424189308,10-16
27246,9,25,6,Upper West Side,17,-0.00350569675723,17
27247,9,25,6,Upper West Side,18,-0.0359333917616,18
27248,9,25,6,Upper West Side,19,-0.045574057844,19
27249,9,25,6,Upper West Side,20,-0.00613496932515,20
27250,9,25,6,Upper West Side,21,-0.0166520595968,21
27251,9,25,6,Upper West Side,22,-0.00788781770377,night
27252,9,25,6,Upper West Side,23,-0.00876424189308,night
27253,9,25,6,Lower Manhattan,0,-0.00673724735322,night
27254,9,25,6,Lower Manhattan,1,-0.0163618864293,night
27255,9,25,6,Lower Manhattan,2,-0.00769971126083,night
27256,9,25,6,Lower Manhattan,3,-0.0163618864293,night
27257,9,25,6,Lower Manhattan,4,-0.00673724735322,night
27258,9,25,6,Lower Manhattan,5,0.00192492781521,night
27259,9,25,6,Lower Manhattan,6,0.0,7
27260,9,25,6,Lower Manhattan,7,-0.00866217516843,7
27261,9,25,6,Lower Manhattan,8,0.0230991337825,8
27262,9,25,6,Lower Manhattan,9,0.00384985563041,9
27263,9,25,6,Lower Manhattan,10,0.0230991337825,10-16
27264,9,25,6,Lower Manhattan,11,0.00288739172281,10-16
27265,9,25,6,Lower Manhattan,12,0.0115495668912,10-16
27266,9,25,6,Lower Manhattan,13,0.0221366698749,10-16
27267,9,25,6,Lower Manhattan,14,-0.00866217516843,10-16
27268,9,25,6,Lower Manhattan,15,-0.0269489894129,10-16
27269,9,25,6,Lower Manhattan,16,0.0134744947064,10-16
27270,9,25,6,Lower Manhattan,17,0.0125120307988,17
27271,9,25,6,Lower Manhattan,18,-0.0336862367661,18
27272,9,25,6,Lower Manhattan,19,0.00866217516843,19
27273,9,25,6,Lower Manhattan,20,-0.0105871029836,20
27274,9,25,6,Lower Manhattan,21,-0.0298363811357,21
27275,9,25,6,Lower Manhattan,22,-0.0259865255053,night
27276,9,25,6,Lower Manhattan,23,-0.00962463907603,night
27277,9,25,6,Bushwick and Williamsburg,0,0.012909632572,night
27278,9,25,6,Bushwick and Williamsburg,1,0.00297914597815,night
27279,9,25,6,Bushwick and Williamsburg,2,-0.0158887785501,night
27280,9,25,6,Bushwick and Williamsburg,3,0.00595829195631,night
27281,9,25,6,Bushwick and Williamsburg,4,-0.00198609731877,night
27282,9,25,6,Bushwick and Williamsburg,5,0.0,night
27283,9,25,6,Bushwick and Williamsburg,6,0.0,7
27284,9,25,6,Bushwick and Williamsburg,7,0.00297914597815,7
27285,9,25,6,Bushwick and Williamsburg,8,0.00198609731877,8
27286,9,25,6,Bushwick and Williamsburg,9,-0.00198609731877,9
27287,9,25,6,Bushwick and Williamsburg,10,0.00893743793446,10-16
27288,9,25,6,Bushwick and Williamsburg,11,-0.0208540218471,10-16
27289,9,25,6,Bushwick and Williamsburg,12,0.0178748758689,10-16
27290,9,25,6,Bushwick and Williamsburg,13,0.0248262164846,10-16
27291,9,25,6,Bushwick and Williamsburg,14,-0.00198609731877,10-16
27292,9,25,6,Bushwick and Williamsburg,15,0.0317775571003,10-16
27293,9,25,6,Bushwick and Williamsburg,16,0.0119165839126,10-16
27294,9,25,6,Bushwick and Williamsburg,17,-0.0139026812314,17
27295,9,25,6,Bushwick and Williamsburg,18,0.0158887785501,18
27296,9,25,6,Bushwick and Williamsburg,19,-0.0218470705065,19
27297,9,25,6,Bushwick and Williamsburg,20,-0.00695134061569,20
27298,9,25,6,Bushwick and Williamsburg,21,0.00198609731877,21
27299,9,25,6,Bushwick and Williamsburg,22,-0.00297914597815,night
27300,9,25,6,Bushwick and Williamsburg,23,-0.00993048659384,night
27301,9,25,6,Central Brooklyn,0,-0.00395256916996,night
27302,9,25,6,Central Brooklyn,1,0.00658761528327,night
27303,9,25,6,Central Brooklyn,2,-0.00131752305665,night
27304,9,25,6,Central Brooklyn,3,-0.00395256916996,night
27305,9,25,6,Central Brooklyn,4,0.00131752305665,night
27306,9,25,6,Central Brooklyn,5,-0.00395256916996,night
27307,9,25,6,Central Brooklyn,6,0.00395256916996,7
27308,9,25,6,Central Brooklyn,7,0.00790513833992,7
27309,9,25,6,Central Brooklyn,8,0.0144927536232,8
27310,9,25,6,Central Brooklyn,9,0.0118577075099,9
27311,9,25,6,Central Brooklyn,10,0.030303030303,10-16
27312,9,25,6,Central Brooklyn,11,0.0197628458498,10-16
27313,9,25,6,Central Brooklyn,12,0.0316205533597,10-16
27314,9,25,6,Central Brooklyn,13,0.00263504611331,10-16
27315,9,25,6,Central Brooklyn,14,0.0250329380764,10-16
27316,9,25,6,Central Brooklyn,15,-0.0105401844532,10-16
27317,9,25,6,Central Brooklyn,16,0.0105401844532,10-16
27318,9,25,6,Central Brooklyn,17,0.0,17
27319,9,25,6,Central Brooklyn,18,-0.0131752305665,18
27320,9,25,6,Central Brooklyn,19,-0.0289855072464,19
27321,9,25,6,Central Brooklyn,20,-0.0144927536232,20
27322,9,25,6,Central Brooklyn,21,-0.0158102766798,21
27323,9,25,6,Central Brooklyn,22,-0.0144927536232,night
27324,9,25,6,Central Brooklyn,23,-0.00922266139657,night
27325,9,25,6,East Harlem,0,-0.0133689839572,night
27326,9,25,6,East Harlem,1,-0.0187165775401,night
27327,9,25,6,East Harlem,2,0.0,night
27328,9,25,6,East Harlem,3,-0.00267379679144,night
27329,9,25,6,East Harlem,5,0.00267379679144,night
27330,9,25,6,East Harlem,6,-0.0160427807487,7
27331,9,25,6,East Harlem,7,0.00267379679144,7
